episode_frame,episode_time_sec,arm_A_action_j1,arm_A_action_j2,arm_A_action_j3,arm_A_action_j4,arm_A_action_j5,arm_A_action_j6,arm_B_command_j1,arm_B_command_j2,arm_B_command_j3,arm_B_command_j4,arm_B_command_j5,arm_B_command_j6,arm_C_actual_j1,arm_C_actual_j2,arm_C_actual_j3,arm_C_actual_j4,arm_C_actual_j5,arm_C_actual_j6,hand_A_action_j1,hand_A_action_j2,hand_A_action_j3,hand_A_action_j4,hand_A_action_j5,hand_A_action_j6,hand_B_target_j1,hand_B_target_j2,hand_B_target_j3,hand_B_target_j4,hand_B_target_j5,hand_B_target_j6,hand_C_actual_j1,hand_C_actual_j2,hand_C_actual_j3,hand_C_actual_j4,hand_C_actual_j5,hand_C_actual_j6,j6_hold_enabled,j6_action_deg,j6_effective_target_deg,j6_actual_deg
227,7.566666603088379,106.56631107710574,94.19775656205763,-13.744799138952345,49.01155464062428,-92.96045420347262,19.225942590291854,106.56631107710574,94.19775656205763,-13.744799138952345,49.01155464062428,-92.96045420347262,19.225942590291854,106.512133,94.383935,-13.966967,49.224128,-92.025038,19.699849,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,137.13269271486294,114.47289946679307,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,137.13269271486294,179.8,89.8,89.6,89.8,89.7,134.9,179.8,True,114.47289946679307,179.8,179.8
228,7.599999904632568,106.58034854308646,94.14561740270074,-13.677362006465446,48.96548883389576,-93.1237471750849,19.152603992515107,106.58034854308646,94.14561740270074,-13.677362006465446,48.96548883389576,-93.1237471750849,19.152603992515107,106.512775,94.362429,-13.944312,49.179382,-92.160941,19.654534,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,136.8369319010164,114.6811123295436,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,136.8369319010164,179.8,89.8,89.6,89.8,89.7,134.9,179.8,True,114.6811123295436,179.8,179.8
229,7.633333206176758,106.58195282491282,94.11164100544947,-13.640807299136101,48.99442320254988,-93.22653580353138,19.076801676219297,106.58195282491282,94.11164100544947,-13.640807299136101,48.99442320254988,-93.22653580353138,19.076801676219297,106.516946,94.338119,-13.914014,49.148103,-92.307878,19.602556,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,136.89313906071877,114.73359526357758,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,136.89313906071874,179.8,89.8,89.6,89.8,89.7,134.9,179.8,True,114.73359526357758,179.8,179.8
230,7.666666507720947,106.57903074015765,94.08224827055926,-13.61422205744203,49.081512787409764,-93.29683772499394,19.069009450205517,106.57903074015765,94.08224827055926,-13.61422205744203,49.081512787409764,-93.29683772499394,19.069009450205517,106.522722,94.310069,-13.878257,49.122906,-92.461745,19.544106,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,136.73861234337198,114.98523832719901,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,136.73861234337198,179.8,89.8,89.6,89.8,89.7,134.9,179.8,True,114.98523832719901,179.8,179.8
231,7.699999809265137,106.57186876771851,94.0451779012143,-13.585173097228896,49.13863667958431,-93.40329328332925,19.125331201466878,106.57186876771851,94.0451779012143,-13.585173097228896,49.13863667958431,-93.40329328332925,19.125331201466878,106.532349,94.276097,-13.836223,49.095103,-92.628754,19.467745,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,136.66097656213174,115.03858069792571,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,136.66097656213176,179.8,89.8,89.6,89.8,89.7,134.9,179.8,True,115.03858069792571,179.8,179.8
232,7.733333110809326,106.57192606349804,93.99756510843893,-13.536643571981317,49.19003099380753,-93.47290765543762,19.110548890352504,106.57192606349804,93.99756510843893,-13.536643571981317,49.19003099380753,-93.47290765543762,19.110548890352504,106.543579,94.243995,-13.796372,49.06643,-92.766293,19.391882,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,136.81871184313127,114.94484480264231,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,136.81871184313127,179.8,89.8,89.6,89.8,89.7,134.9,179.8,True,114.94484480264231,179.8,179.8
233,7.766666889190674,106.56762888003455,93.98444437493045,-13.511376133216048,49.27941240984794,-93.4915860795589,19.128539765119612,106.56762888003455,93.98444437493045,-13.511376133216048,49.27941240984794,-93.4915860795589,19.128539765119612,106.555452,94.208777,-13.752426,49.038193,-92.89821,19.306713,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,136.89170666623093,114.92324429376588,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,136.89170666623093,179.8,89.8,89.6,89.8,89.7,134.9,179.8,True,114.92324429376588,179.8,179.8
234,7.800000190734863,106.56820183782968,93.97023502161119,-13.48983292011913,49.31046672234404,-93.52934399825801,19.185778248853183,106.56820183782968,93.97023502161119,-13.48983292011913,49.31046672234404,-93.52934399825801,19.185778248853183,106.566362,94.170753,-13.707662,49.022988,-93.028999,19.222915,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,136.94820030483083,114.93143759023626,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,136.94820030483083,179.8,89.8,89.6,89.8,89.7,134.9,179.8,True,114.93143759023626,179.8,179.8
235,7.833333492279053,106.56900397874286,93.95316087931629,-13.466971904093409,49.36472582554293,-93.59987510283862,19.18331453033412,106.56900397874286,93.95316087931629,-13.466971904093409,49.36472582554293,-93.59987510283862,19.18331453033412,106.57278,94.136158,-13.669995,49.02907,-93.139353,19.163621,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,136.94963269931864,115.0104484701848,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,136.94963269931867,179.8,89.8,89.6,89.8,89.7,134.9,179.8,True,115.0104484701848,179.8,179.8
236,7.866666793823242,106.57261361285217,93.93413868051795,-13.447434043279445,49.392456982827255,-93.68581877210825,19.1889295167264,106.57261361285217,93.93413868051795,-13.447434043279445,49.392456982827255,-93.68581877210825,19.1889295167264,106.575026,94.100627,-13.635876,49.055135,-93.239117,19.126084,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,137.04336859460207,115.0249443024016,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,137.04336859460207,179.8,89.8,89.6,89.8,89.7,134.9,179.8,True,115.0249443024016,179.8,179.8
237,7.900000095367432,106.56791535893211,93.92376814442608,-13.43929804258859,49.44236160678316,-93.77938278005311,19.24336050726383,106.56791535893211,93.92376814442608,-13.43929804258859,49.44236160678316,-93.77938278005311,19.24336050726383,106.574705,94.067279,-13.603394,49.100316,-93.325964,19.112964,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,137.4647790529208,115.14234335462389,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,137.4647790529208,179.8,89.8,89.6,89.8,89.7,134.9,179.8,True,115.14234335462389,179.8,179.8
238,7.933333396911621,106.55846155531246,93.91419974924737,-13.434886267566084,49.513752148056454,-93.87013929480185,19.291603553613847,106.55846155531246,93.91419974924737,-13.434886267566084,49.513752148056454,-93.87013929480185,19.291603553613847,106.574384,94.036735,-13.573643,49.155923,-93.397683,19.114529,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,138.0433518344439,115.32322613054671,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,138.04335183444388,179.8,89.8,89.6,89.8,89.7,134.9,179.8,True,115.32322613054671,179.8,179.8
239,7.9666666984558105,106.55531028743923,93.91374138301127,-13.437579169203195,49.50189192169725,-93.91471541126302,19.253387268678615,106.55531028743923,93.91374138301127,-13.437579169203195,49.50189192169725,-93.91471541126302,19.253387268678615,106.571817,94.00401,-13.535702,49.227603,-93.471037,19.134062,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,138.40007535769234,115.50571318829587,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,138.40007535769234,179.8,89.8,89.6,89.8,89.7,134.9,179.8,True,115.50571318829587,179.8,179.8
240,8.0,106.54912234325182,93.9103036362405,-13.439699113045181,49.50412645709825,-93.95992178129885,19.248803606317573,106.54912234325182,93.9103036362405,-13.439699113045181,49.50412645709825,-93.95992178129885,19.248803606317573,106.570534,93.981882,-13.509499,49.281038,-93.526876,19.152616,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,138.43685924813974,115.58294789907951,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,138.43685924813974,179.8,89.8,89.6,89.8,89.7,134.9,179.8,True,115.58294789907951,179.8,179.8
241,8.033333778381348,106.55175794910943,93.91099118559465,-13.446460015027725,49.4806924832774,-94.01945209621292,19.31738665439473,106.55175794910943,93.91099118559465,-13.446460015027725,49.4806924832774,-94.01945209621292,19.31738665439473,106.570213,93.963805,-13.486844,49.330128,-93.585588,19.173803,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,138.536611200272,115.63497246687739,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,138.53661120027203,179.8,89.8,89.6,89.8,89.7,134.9,179.8,True,115.63497246687739,179.8,179.8
242,8.066666603088379,106.54413761043418,93.92903935614127,-13.479175905129695,49.49043276579463,-94.07124748089275,19.303521075752567,106.54413761043418,93.92903935614127,-13.479175905129695,49.49043276579463,-94.07124748089275,19.303521075752567,106.56925,93.948533,-13.468556,49.377481,-93.653684,19.196951,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,139.08682257093614,115.79282233943594,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,139.08682257093614,179.8,89.8,89.6,89.8,89.7,134.9,179.8,True,115.79282233943594,179.8,179.8
243,8.100000381469727,106.54677321629178,93.93081552530619,-13.4932133711104,49.469233327374795,-94.19122484319314,19.34752423441861,106.54677321629178,93.93081552530619,-13.4932133711104,49.469233327374795,-94.19122484319314,19.34752423441861,106.566683,93.935131,-13.453816,49.421792,-93.732121,19.220501,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,139.42853459995214,115.92168054756085,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,139.42853459995214,179.8,89.8,89.6,89.8,89.7,134.9,179.8,True,115.92168054756085,179.8,179.8
244,8.133333206176758,106.55800318907635,93.9448529912869,-13.51722030272638,49.424141548898,-94.25694310229466,19.39593916810717,106.55800318907635,93.9448529912869,-13.51722030272638,49.424141548898,-94.25694310229466,19.39593916810717,106.563474,93.926093,-13.44672,49.454374,-93.803242,19.239146,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,139.7826798131225,116.18506924598248,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,139.78267981312254,179.8,89.8,89.6,89.8,89.7,134.9,179.8,True,116.18506924598248,179.8,179.8
245,8.166666984558105,106.5599512455798,93.9681150777692,-13.555207404543554,49.39337371529947,-94.30048789472458,19.349930657158165,106.5599512455798,93.9681150777692,-13.555207404543554,49.39337371529947,-94.30048789472458,19.349930657158165,106.559303,93.91986,-13.444536,49.477833,-93.868882,19.254379,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,139.81585406946058,116.39345399607156,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,139.81585406946058,179.8,89.8,89.6,89.8,89.7,134.9,179.8,True,116.39345399607156,179.8,179.8
246,8.199999809265137,106.57244172551363,93.98719457234705,-13.587350336850394,49.344213936477246,-94.41559511576638,19.29951037118665,106.57244172551363,93.98719457234705,-13.587350336850394,49.344213936477246,-94.41559511576638,19.29951037118665,106.555131,93.917366,-13.444809,49.489997,-93.933752,19.270854,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,140.02108755167646,116.56545592616983,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,140.02108755167646,179.8,89.8,89.6,89.8,89.7,134.9,179.8,True,116.56545592616983,179.8,179.8
247,8.233333587646484,106.57891614859862,93.99830995357259,-13.607060085002896,49.341521034840135,-94.53585895696433,19.30226056860328,106.57891614859862,93.99830995357259,-13.607060085002896,49.341521034840135,-94.53585895696433,19.30226056860328,106.552243,93.917678,-13.445355,49.490866,-93.994108,19.286544,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,140.09012896598975,116.65856156787859,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,140.09012896598975,179.8,89.8,89.6,89.8,89.7,134.9,179.8,True,116.65856156787859,179.8,179.8
248,8.266666412353516,106.58413006453432,94.01727485659144,-13.63003569258764,49.34089078126548,-94.6119477521577,19.360587672147595,106.58413006453432,94.01727485659144,-13.63003569258764,49.34089078126548,-94.6119477521577,19.360587672147595,106.551281,93.920483,-13.449449,49.483047,-94.056932,19.305987,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,140.19039658013762,116.85754981012755,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,140.19039658013762,179.8,89.8,89.6,89.8,89.7,134.9,179.8,True,116.85754981012755,179.8,179.8
249,8.300000190734863,106.59736538960185,94.05749649380961,-13.668767639538483,49.351433204695894,-94.63452228928585,19.342768684719026,106.59736538960185,94.05749649380961,-13.668767639538483,49.351433204695894,-94.63452228928585,19.342768684719026,106.551602,93.92734,-13.462551,49.465235,-94.126455,19.32392,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,140.21715370917022,116.9892728072281,79.99997699027486,79.99997699027486,79.99997699027486,79.99997699027486,140.21715370917022,179.8,89.8,89.6,89.8,89.7,134.9,179.8,True,116.9892728072281,179.8,179.8
250,8.333333015441895,106.61415305299917,94.0775500166392,-13.692144317579821,49.27649032509279,-94.6740563771499,19.308734991688254,106.61415305299917,94.0775500166392,-13.692144317579821,49.27649032509279,-94.6740563771499,19.308734991688254,106.553848,93.94043,-13.49394,49.439169,-94.209202,19.336555,79.99997699027486,79.99997699027486,79.99997699027486,80.02472876702451,140.33644352211647,117.15846724413025,79.99997699027486,79.99997699027486,79.99997699027486,80.02472876702453,140.33644352211647,179.8,89.8,89.6,89.8,89.7,134.9,179.8,True,117.15846724413025,179.8,179.8
251,8.366666793823242,106.63500871674194,94.09141559528136,-13.705838008883449,49.230195335246215,-94.74516043952563,19.302031385485225,106.63500871674194,94.09141559528136,-13.705838008883449,49.230195335246215,-94.74516043952563,19.302031385485225,106.559624,93.956325,-13.52997,49.410063,-94.297142,19.339242,79.99997699027486,79.99997699027486,79.99997699027486,80.02965620406265,140.40353687992626,117.25609925242053,79.99997699027486,79.99997699027486,79.99997699027486,80.02965620406265,140.4035368799263,179.8,89.8,89.6,89.8,89.7,134.9,179.8,True,117.25609925242053,179.8,179.8
252,8.399999618530273,106.6462386895265,94.10763030088356,-13.726464489508158,49.233060124221865,-94.8116235437608,19.24284484524821,106.6462386895265,94.10763030088356,-13.726464489508158,49.233060124221865,-94.8116235437608,19.24284484524821,106.566362,93.973155,-13.557811,49.384431,-94.379883,19.337784,79.99997699027486,79.99997699027486,79.99997699027486,80.03177614790462,140.59301402277603,117.57460649073377,79.99997699027486,79.99997699027486,79.99997699027486,80.03177614790462,140.59301402277603,179.8,89.8,89.6,89.8,89.7,134.9,179.8,True,117.57460649073377,179.8,179.8
253,8.433333396911621,106.65752595809057,94.12997565489367,-13.743252152905491,49.25328553438998,-94.88221194412091,19.244162648177014,106.65752595809057,94.12997565489367,-13.743252152905491,49.25328553438998,-94.88221194412091,19.244162648177014,106.574063,93.992478,-13.584561,49.36271,-94.460226,19.334736,79.99997699027486,79.99997699027486,79.99997699027486,80.02318178097767,140.752697360279,117.81966053971122,79.99997699027486,79.99997699027486,79.99997699027486,80.02318178097767,140.752697360279,179.8,89.8,89.6,89.8,89.7,134.9,179.8,True,117.81966053971122,179.8,179.8
254,8.466666221618652,106.65741136653155,94.14710709296807,-13.761701393908703,49.34639117609874,-94.9526284571425,19.253902930694238,106.65741136653155,94.14710709296807,-13.761701393908703,49.34639117609874,-94.9526284571425,19.253902930694238,106.583369,94.013672,-13.613766,49.343595,-94.53398,19.330189,79.99997699027486,79.99997699027486,79.99997699027486,80.01934296375029,140.86035612998407,117.94255998676677,79.99997699027486,79.99997699027486,79.99997699027486,80.01934296375029,140.86035612998407,179.8,89.8,89.6,89.8,89.7,134.9,179.8,True,117.94255998676677,179.8,179.8
255,8.5,106.66044804284573,94.15959757290193,-13.767144492962446,49.422537267071625,-95.04281201409609,19.29080141270066,106.66044804284573,94.15959757290193,-13.767144492962446,49.422537267071625,-95.04281201409609,19.29080141270066,106.594921,94.036735,-13.643518,49.321874,-94.604028,19.324701,79.99997699027486,79.99997699027486,79.99997699027486,80.02478606280403,140.9019528659106,118.08746101315535,79.99997699027486,79.99997699027486,79.99997699027486,80.02478606280403,140.90195286591057,179.8,89.8,89.6,89.8,89.7,134.9,179.8,True,118.08746101315535,179.8,179.8
